"SiteCode_numeric","yday","SiteCode","daylength","prcp","radiation","swe","tmax","tmin","vp","year","climYr","climDay","season","tavg"
"3",69,"Pearlwise",41091.53125,0,407.260009765625,5.17000007629395,8.02000045776367,-2.8199999332428,496.290008544922,2024,2024,161,"Win",2.60000026226044
"3",70,"Pearlwise",41266.0390625,0,385.709991455078,2.61999988555908,10.1199998855591,0.0799999982118607,614.450012207031,2024,2024,162,"Win",5.09999994188548
"3",71,"Pearlwise",41440.859375,9.36999988555908,265.809997558594,0.140000000596046,8.56999969482422,-0.0900000035762787,606.590026855469,2024,2024,163,"Win",4.23999984562397
"3",72,"Pearlwise",41615.9609375,3.94000005722046,243.100006103516,0,8.02000045776367,-0.600000023841858,584.359985351562,2024,2024,164,"Win",3.71000021696091
"3",73,"Pearlwise",41791.30859375,0,315.910003662109,0,4.21000003814697,-3.79999995231628,461.029998779297,2024,2024,165,"Win",0.205000042915345
"3",74,"Pearlwise",41966.890625,0,424.029998779297,0,7.82000017166138,-5.94999980926514,391.790008544922,2024,2024,166,"Win",0.93500018119812
"3",75,"Pearlwise",42142.66015625,0,427.320007324219,0,10.7799997329712,-3.61999988555908,467.440002441406,2024,2024,167,"Win",3.57999992370606
"3",76,"Pearlwise",42318.6015625,0,437.040008544922,0,14.4799995422363,-1.53999996185303,545.580017089844,2024,2024,168,"Win",6.46999979019163
"3",77,"Pearlwise",42494.671875,0,436.600006103516,0,16.6000003814697,0.330000013113022,625.5,2024,2024,169,"Win",8.46500019729136
"3",78,"Pearlwise",42670.859375,0,436.799987792969,0,18.4599990844727,1.72000002861023,691.669982910156,2024,2024,170,"Win",10.0899995565415
"3",79,"Pearlwise",42847.12890625,0,443.660003662109,0,20.3899993896484,2.40000009536743,726.140014648438,2024,2024,171,"Win",11.3949997425079
"3",80,"Pearlwise",43023.44921875,0,422.299987792969,0,18.1499996185303,2.88000011444092,751.309997558594,2024,2024,172,"Win",10.5149998664856
"3",81,"Pearlwise",43199.80859375,0,372.329986572266,0,15.460000038147,3.73000001907349,797.590026855469,2024,2024,173,"Win",9.59500002861024
"3",82,"Pearlwise",43376.16015625,0,400.489990234375,0,16.3199996948242,2.96000003814697,755.580017089844,2024,2024,174,"Win",9.63999986648559
"3",83,"Pearlwise",43552.48046875,9.52000045776367,223.339996337891,0,8.40999984741211,0.150000005960464,617.52001953125,2024,2024,175,"Win",4.27999992668629
"3",84,"Pearlwise",43728.75,0,327.089996337891,0,7.32999992370605,-1.70000004768372,539.330017089844,2024,2024,176,"Win",2.81499993801116
"3",85,"Pearlwise",43904.94140625,0.649999976158142,334.040008544922,0,7.53000020980835,-1.52999997138977,545.919982910156,2024,2024,177,"Win",3.00000011920929
"3",86,"Pearlwise",44081.01953125,0,374.649993896484,0,8.85999965667725,-1.67999994754791,540.140014648438,2024,2024,178,"Win",3.58999985456467
"3",87,"Pearlwise",44256.9609375,10.2799997329712,286.519989013672,0,10.6099996566772,-0.25,599.849975585938,2024,2024,179,"Win",5.1799998283386
"3",88,"Pearlwise",44432.73046875,3.50999999046326,234.440002441406,0,6.90999984741211,-1.07000005245209,564.630004882812,2024,2024,180,"Win",2.91999989748001
"3",89,"Pearlwise",44608.30078125,0,369.380004882812,0,7.26000022888184,-2.47000002861023,509.269989013672,2024,2024,181,"Win",2.3950001001358
"3",90,"Pearlwise",44783.66015625,0,366.970001220703,0,9.53999996185303,-0.0900000035762787,606.929992675781,2024,2024,182,"Win",4.72499997913838
"3",91,"Pearlwise",44958.76171875,0,418.880004882812,0,8.86999988555908,-2.88000011444092,493.910003662109,2024,2024,183,"Win",2.99499988555908
"3",92,"Pearlwise",45133.578125,0,503.839996337891,0,16.0100002288818,-4.19000005722046,448,2024,2024,184,"Win",5.91000008583067
"3",93,"Pearlwise",45308.08984375,0,484.959991455078,0,20.2999992370605,1.80999994277954,695.789978027344,2024,2024,185,"Spr",11.05499958992
"3",94,"Pearlwise",45482.25,10.25,341.549987792969,0,16.8400001525879,1.55999994277954,683.619995117188,2024,2024,186,"Spr",9.20000004768372
"3",95,"Pearlwise",45656.05078125,0,305.489990234375,0,6.73999977111816,-1.24000000953674,557.97998046875,2024,2024,187,"Spr",2.74999988079071
"3",96,"Pearlwise",45829.44140625,6.44999980926514,126.410003662109,0,0.629999995231628,-3.40000009536743,475.25,2024,2024,188,"Spr",-1.3850000500679
"3",97,"Pearlwise",46002.390625,0,357.100006103516,0,4.92999982833862,-4.48000001907349,438.029998779297,2024,2024,189,"Spr",0.224999904632565
"3",98,"Pearlwise",46174.87890625,0,387.579986572266,0,7.96999979019165,-2.44000005722046,510.369995117188,2024,2024,190,"Spr",2.7649998664856
"3",99,"Pearlwise",46346.87109375,0,464.290008544922,0,11.960000038147,-2.38000011444092,512.690002441406,2024,2024,191,"Spr",4.78999996185304
"3",100,"Pearlwise",46518.3203125,0,487.859985351562,0,16.7399997711182,0.0399999991059303,612.369995117188,2024,2024,192,"Spr",8.38999988511206
"3",101,"Pearlwise",46689.19921875,0,495.880004882812,0,18.1399993896484,0.389999985694885,628.429992675781,2024,2024,193,"Spr",9.26499968767164
"3",102,"Pearlwise",46859.48046875,0,487.799987792969,0,21.6399993896484,3.85999989509583,805.260009765625,2024,2024,194,"Spr",12.7499996423721
"3",103,"Pearlwise",47029.12890625,0,449.790008544922,0,20.8899993896484,5.90999984741211,928.820007324219,2024,2024,195,"Spr",13.3999996185303
"3",104,"Pearlwise",47198.08984375,0,464.079986572266,0,20.9200000762939,5.09000015258789,870.52001953125,2024,2024,196,"Spr",13.0050001144409
"3",105,"Pearlwise",47366.33984375,5.90000009536743,239.300003051758,0,11.4099998474121,2.79999995231628,747.070007324219,2024,2024,197,"Spr",7.10499989986419
"3",106,"Pearlwise",47533.8515625,0,412.519989013672,0,13.4499998092651,1.57000005245209,684.080017089844,2024,2024,198,"Spr",7.50999993085859
"3",107,"Pearlwise",47700.55859375,0,457.779998779297,0,14.0900001525879,0.159999996423721,617.77001953125,2024,2024,199,"Spr",7.12500007450581
"3",108,"Pearlwise",47866.44140625,0,425.329986572266,0,9.5600004196167,-2.29999995231628,515.859985351562,2024,2024,200,"Spr",3.63000023365021
"3",109,"Pearlwise",48031.44921875,0,497.709991455078,0,13.5100002288818,-2.36999988555908,513.320007324219,2024,2024,201,"Spr",5.57000017166136
"3",110,"Pearlwise",48195.55078125,0,520.099975585938,0,17.5100002288818,-0.6700000166893,557.190002441406,2024,2024,202,"Spr",8.42000010609625
"3",111,"Pearlwise",48358.69140625,0,509.950012207031,0,21.2000007629395,3.30999994277954,725.02001953125,2024,2024,203,"Spr",12.2550003528595
"3",112,"Pearlwise",48520.828125,0,425.989990234375,0,16.4400005340576,4.17000007629395,822.929992675781,2024,2024,204,"Spr",10.3050003051758
"3",113,"Pearlwise",48681.9296875,0,522.260009765625,0,18.8899993896484,0.330000013113022,574.900024414062,2024,2024,205,"Spr",9.60999970138071
"3",114,"Pearlwise",48841.94921875,0,498.690002441406,0,21.4200000762939,4.30000019073486,755.390014648438,2024,2024,206,"Spr",12.8600001335144
"3",115,"Pearlwise",49000.8203125,0,401.320007324219,0,18.0699996948242,6.30999994277954,948.200012207031,2024,2024,207,"Spr",12.1899998188019
"3",116,"Pearlwise",49158.51171875,2.47000002861023,275.940002441406,0,14.9899997711182,4.69000005722046,853.130004882812,2024,2024,208,"Spr",9.83999991416933
"3",117,"Pearlwise",49314.98046875,5.21999979019165,250.949996948242,0,11.1400003433228,2.20000004768372,715.849975585938,2024,2024,209,"Spr",6.67000019550326
"3",118,"Pearlwise",49470.16015625,0,466.049987792969,0,14.6700000762939,0.379999995231628,603.489990234375,2024,2024,210,"Spr",7.52500003576276
"3",119,"Pearlwise",49624,0,485.480010986328,0,16.2800006866455,0.680000007152557,599.929992675781,2024,2024,211,"Spr",8.48000034689903
"3",120,"Pearlwise",49776.46875,0,422.329986572266,0,10.8999996185303,-1.29999995231628,555.5,2024,2024,212,"Spr",4.79999983310701
"3",121,"Pearlwise",49927.5,0,497.809997558594,0,11.5200004577637,-4.5,422.920013427734,2024,2024,213,"Spr",3.51000022888185
"3",122,"Pearlwise",50077.0390625,0,497.600006103516,0,11.5600004196167,-4.23000001907349,430.019989013672,2024,2024,214,"Spr",3.6650002002716
"3",123,"Pearlwise",50225.0390625,1.97000002861023,363.890014648438,0,10.6599998474121,0.889999985694885,651.489990234375,2024,2024,215,"Spr",5.77499991655349
"3",124,"Pearlwise",50371.44140625,0,523.059997558594,0,15.9200000762939,-1.50999999046326,492.579986572266,2024,2024,216,"Spr",7.20500004291532
"3",125,"Pearlwise",50516.1796875,9.48999977111816,310.790008544922,0,12.0900001525879,0.340000003576279,625.950012207031,2024,2024,217,"Spr",6.21500007808209
"3",126,"Pearlwise",50659.2109375,28.6499996185303,110.879997253418,0,2.00999999046326,-1.5,547.219970703125,2024,2024,218,"Spr",0.25499999523163
"3",127,"Pearlwise",50800.48046875,0,391.809997558594,0,9.80000019073486,-0.910000026226044,571.359985351562,2024,2024,219,"Spr",4.44500008225441
"3",128,"Pearlwise",50939.91015625,0,349.380004882812,0,7.90000009536743,-1.29999995231628,555.440002441406,2024,2024,220,"Spr",3.30000007152558
"3",129,"Pearlwise",51077.4609375,0,473.179992675781,0,10.6800003051758,-3.25999999046326,480.109985351562,2024,2024,221,"Spr",3.71000015735627
"3",130,"Pearlwise",51213.05859375,0,539.460021972656,0,18.6399993896484,-0.230000004172325,558.27001953125,2024,2024,222,"Spr",9.20499969273804
"3",131,"Pearlwise",51346.66015625,0,484.220001220703,0,21.1800003051758,5.86999988555908,868.219970703125,2024,2024,223,"Spr",13.5250000953674
"3",132,"Pearlwise",51478.1796875,0,513.260009765625,0,23.5300006866455,6.21000003814697,856.570007324219,2024,2024,224,"Spr",14.8700003623962
"3",133,"Pearlwise",51607.578125,0,467.160003662109,0,24.7900009155273,10,1137.86999511719,2024,2024,225,"Spr",17.3950004577637
"3",134,"Pearlwise",51734.78125,0,475.559997558594,0,23.9400005340576,8.92000007629395,1055.06005859375,2024,2024,226,"Spr",16.4300003051758
"3",135,"Pearlwise",51859.73046875,0,484.850006103516,0,22.8500003814697,7.30999994277954,944.780029296875,2024,2024,227,"Spr",15.0800001621246
"3",136,"Pearlwise",51982.359375,0,504.640014648438,0,23.1800003051758,6.3600001335144,863.880004882812,2024,2024,228,"Spr",14.7700002193451
"3",137,"Pearlwise",52102.609375,0,520.630004882812,0,26.7800006866455,8.22999954223633,934.590026855469,2024,2024,229,"Spr",17.5050001144409
"3",138,"Pearlwise",52220.41015625,0,439.329986572266,0,19.4500007629395,6.23000001907349,910.219970703125,2024,2024,230,"Spr",12.8400003910065
"3",139,"Pearlwise",52335.69921875,0,545.080017089844,0,22.4099998474121,2.63000011444092,631.390014648438,2024,2024,231,"Spr",12.5199999809265
"3",140,"Pearlwise",52448.4296875,0,499.029998779297,0,16.2199993133545,0.469999998807907,583.940002441406,2024,2024,232,"Spr",8.3449996560812
"3",141,"Pearlwise",52558.51953125,0,472.420013427734,0,14.0900001525879,-0.0199999995529652,584.109985351562,2024,2024,233,"Spr",7.03500007651747
"3",142,"Pearlwise",52665.91015625,0,533.950012207031,0,19.0900001525879,0.810000002384186,568.380004882812,2024,2024,234,"Spr",9.95000007748604
"3",143,"Pearlwise",52770.5390625,0,429.470001220703,0,15.6300001144409,3.26999998092651,752.309997558594,2024,2024,235,"Spr",9.4500000476837
"3",144,"Pearlwise",52872.3515625,0,514.530029296875,0,16.3500003814697,-0.0199999995529652,554.429992675781,2024,2024,236,"Spr",8.16500019095837
"3",145,"Pearlwise",52971.28125,0,486.559997558594,0,18.9599990844727,3.80999994277954,728.140014648438,2024,2024,237,"Spr",11.3849995136261
"3",146,"Pearlwise",53067.26171875,0,460.880004882812,0,18.4099998474121,4.44999980926514,779.75,2024,2024,238,"Spr",11.4299998283386
"3",147,"Pearlwise",53160.23828125,0,544.320007324219,0,22.8400001525879,3.08999991416931,640.599975585938,2024,2024,239,"Spr",12.9650000333786
"3",148,"Pearlwise",53250.1484375,0,530.590026855469,0,26.7099990844727,7.40999984741211,809.830017089844,2024,2024,240,"Spr",17.0599994659424
"3",149,"Pearlwise",53336.94921875,0,522.320007324219,0,26.3099994659424,7.6100001335144,829.429992675781,2024,2024,241,"Spr",16.9599997997284
"3",150,"Pearlwise",53420.55859375,0,445.019989013672,0,18.6499996185303,4.90999984741211,783.47998046875,2024,2024,242,"Spr",11.7799997329712
"3",151,"Pearlwise",53500.9296875,0,518.219970703125,0,19.9500007629395,2.36999988555908,592.440002441406,2024,2024,243,"Spr",11.1600003242493
"3",152,"Pearlwise",53578.01953125,0,527.52001953125,0,24.0900001525879,5.38000011444092,680.289978027344,2024,2024,244,"Spr",14.7350001335144
"3",153,"Pearlwise",53651.76171875,0,471.790008544922,0,25.2900009155273,9.56999969482422,938.409973144531,2024,2024,245,"Spr",17.4300003051758
"3",154,"Pearlwise",53722.109375,0,416.049987792969,0,22.7700004577637,9.86999988555908,1027.56994628906,2024,2024,246,"Spr",16.3200001716614
"3",155,"Pearlwise",53789.01953125,0,327.630004882812,0,21.0100002288818,11.3500003814697,1255.43005371094,2024,2024,247,"Spr",16.1800003051757
"3",156,"Pearlwise",53852.4296875,0,513.239990234375,0,27.3899993896484,9.22999954223633,712.760009765625,2024,2024,248,"Spr",18.3099994659424
"3",157,"Pearlwise",53912.30078125,0,508.619995117188,0,29.6000003814697,11.2700004577637,792.419982910156,2024,2024,249,"Spr",20.4350004196167
"3",158,"Pearlwise",53968.6015625,0,456.760009765625,0,31.3400001525879,15.4200000762939,1117.33996582031,2024,2024,250,"Spr",23.3800001144409
"3",159,"Pearlwise",54021.26953125,0,490.959991455078,0,31.4200000762939,13.6199998855591,936.940002441406,2024,2024,251,"Spr",22.5199999809265
"3",160,"Pearlwise",54070.28125,12.1800003051758,362.170013427734,0,31.3600006103516,13.4499998092651,1156.08996582031,2024,2024,252,"Spr",22.4050002098083
"3",161,"Pearlwise",54115.578125,20.3199996948242,324.910003662109,0,27.0200004577637,12.1499996185303,1220.06005859375,2024,2024,253,"Spr",19.585000038147
"3",162,"Pearlwise",54157.16015625,0,488.320007324219,0,27.5599994659424,10.2200002670288,895.840026855469,2024,2024,254,"Spr",18.8899998664856
"3",163,"Pearlwise",54194.96875,0,488.209991455078,0,30.7600002288818,12.9700002670288,1027.10998535156,2024,2024,255,"Spr",21.8650002479553
"3",164,"Pearlwise",54228.98046875,0,518.309997558594,0,31.0900001525879,11.2200002670288,875.119995117188,2024,2024,256,"Spr",21.1550002098083
"3",165,"Pearlwise",54259.171875,0,530.419982910156,0,32.1399993896484,11.0500001907349,843.22998046875,2024,2024,257,"Spr",21.5949997901917
"3",166,"Pearlwise",54285.51953125,0,450.359985351562,0,27.6299991607666,11.960000038147,1034.94995117188,2024,2024,258,"Spr",19.7949995994568
"3",167,"Pearlwise",54308.01171875,0,415.130004882812,0,19.6700000762939,6.34000015258789,789.390014648438,2024,2024,259,"Spr",13.0050001144409
"3",168,"Pearlwise",54326.609375,0,506.670013427734,0,20.2900009155273,2.36999988555908,532.809997558594,2024,2024,260,"Spr",11.3300004005432
"3",169,"Pearlwise",54341.30859375,0,440.260009765625,0,15.6499996185303,1.54999995231628,569.039978027344,2024,2024,261,"Spr",8.59999978542329
"3",170,"Pearlwise",54352.1015625,0,522.679992675781,0,21.2399997711182,2.28999996185303,514.289978027344,2024,2024,262,"Spr",11.7649998664856
"3",171,"Pearlwise",54358.98046875,0,511.350006103516,0,25.7800006866455,6.96999979019165,691.599975585938,2024,2024,263,"Spr",16.3750002384186
"3",172,"Pearlwise",54361.9296875,0,487.359985351562,0,28.9899997711182,11.2399997711182,927.799987792969,2024,2024,264,"Spr",20.1149997711182
"3",173,"Pearlwise",54360.9609375,0,504.440002441406,0,31.7800006866455,12.3999996185303,958.27001953125,2024,2024,265,"Spr",22.0900001525879
"3",174,"Pearlwise",54356.05859375,0,515.409973144531,0,34.5800018310547,14.0200004577637,965.419982910156,2024,2024,266,"Spr",24.3000011444092
"3",175,"Pearlwise",54347.23828125,0,473.049987792969,0,32.9700012207031,15.210000038147,1128.39001464844,2024,2024,267,"Spr",24.090000629425
"3",176,"Pearlwise",54334.51171875,0,501,0,32.6800003051758,13.210000038147,946.010009765625,2024,2024,268,"Spr",22.9450001716614
"3",177,"Pearlwise",54317.87890625,0,479.309997558594,0,31.8500003814697,13.8299999237061,1025.78002929688,2024,2024,269,"Spr",22.8400001525879
"3",178,"Pearlwise",54297.3515625,0,452.559997558594,0,30.8099994659424,14.5100002288818,1050.5400390625,2024,2024,270,"Spr",22.6599998474121
"3",179,"Pearlwise",54272.94921875,0,456.279998779297,0,25.2700004577637,9.47000026702881,764.75,2024,2024,271,"Spr",17.3700003623963
"3",180,"Pearlwise",54244.69140625,0,500.940002441406,0,27.4500007629395,8.93000030517578,669.700012207031,2024,2024,272,"Spr",18.1900005340576
"3",181,"Pearlwise",54212.6015625,0,492.799987792969,0,31.3500003814697,12.8199996948242,849.52001953125,2024,2024,273,"Spr",22.085000038147
"3",182,"Pearlwise",54176.69921875,0,406.929992675781,0,25.8999996185303,12.1700000762939,989.409973144531,2024,2024,274,"Spr",19.0349998474121
"3",183,"Pearlwise",54137.01953125,0,448.220001220703,0,26.8099994659424,11.210000038147,860.219970703125,2024,2024,275,"Spr",19.0099997520447
"3",184,"Pearlwise",54093.58984375,0,485.690002441406,0,28.3099994659424,10.5,759.859985351562,2024,2024,276,"Sum",19.4049997329712
"3",185,"Pearlwise",54046.44921875,0,497.559997558594,0,28.7600002288818,10.1300001144409,655.22998046875,2024,2024,277,"Sum",19.4450001716613
"3",186,"Pearlwise",53995.62109375,0,517.039978027344,0,32.4199981689453,12.0100002288818,689.039978027344,2024,2024,278,"Sum",22.2149991989135
"3",187,"Pearlwise",53941.1484375,0,490.410003662109,0,34.0400009155273,15.2600002288818,821.440002441406,2024,2024,279,"Sum",24.6500005722046
"3",188,"Pearlwise",53883.0703125,0,519.47998046875,0,36.6699981689453,15.4399995803833,760.609985351562,2024,2024,280,"Sum",26.0549988746643
"3",189,"Pearlwise",53821.44140625,0,508.540008544922,0,36.1100006103516,15.6499996185303,795.929992675781,2024,2024,281,"Sum",25.880000114441
"3",190,"Pearlwise",53756.2890625,0,471.290008544922,0,36.0200004577637,17.7999992370605,996.72998046875,2024,2024,282,"Sum",26.9099998474121
"3",191,"Pearlwise",53687.671875,0,485.779998779297,0,37.810001373291,18.3500003814697,986.219970703125,2024,2024,283,"Sum",28.0800008773803
"3",192,"Pearlwise",53615.640625,0,461.149993896484,0,37.1500015258789,19.1399993896484,1103.72998046875,2024,2024,284,"Sum",28.1450004577637
"3",193,"Pearlwise",53540.23046875,0,482.260009765625,0,37.1100006103516,17.8899993896484,973.890014648438,2024,2024,285,"Sum",27.5
"3",194,"Pearlwise",53461.51171875,0,488.519989013672,0,37.2200012207031,17.5699996948242,941.25,2024,2024,286,"Sum",27.3950004577637
"3",195,"Pearlwise",53379.51953125,0,462.609985351562,0,37.1199989318848,18.9899997711182,1095.43994140625,2024,2024,287,"Sum",28.0549993515015
"3",196,"Pearlwise",53294.3203125,0,274.260009765625,0,28.7900009155273,19.2700004577637,1689.77001953125,2024,2024,288,"Sum",24.0300006866455
"3",197,"Pearlwise",53205.98046875,0,368.119995117188,0,29.8299999237061,16.9599990844727,1181.92004394531,2024,2024,289,"Sum",23.3949995040894
"3",198,"Pearlwise",53114.5390625,0,468.829986572266,0,33.0499992370605,15.3999996185303,826.559997558594,2024,2024,290,"Sum",24.2249994277954
"3",199,"Pearlwise",53020.05859375,0,447.179992675781,0,34.1800003051758,17.4200000762939,982.119995117188,2024,2024,291,"Sum",25.8000001907348
"3",200,"Pearlwise",52922.609375,0,493.589996337891,0,34.7999992370605,15.3800001144409,768.47998046875,2024,2024,292,"Sum",25.0899996757507
"3",201,"Pearlwise",52822.25,0,474.850006103516,0,34.8899993896484,16.5100002288818,866.030029296875,2024,2024,293,"Sum",25.6999998092651
"3",202,"Pearlwise",52719.03125,0,463.070007324219,0,37.2299995422363,19.1100006103516,1033.5400390625,2024,2024,294,"Sum",28.170000076294
"3",203,"Pearlwise",52613.01953125,0,413.089996337891,0,36.6100006103516,21.0400009155273,1323.0400390625,2024,2024,295,"Sum",28.8250007629394
"3",204,"Pearlwise",52504.2890625,0,480.549987792969,0,37.2099990844727,18.1800003051758,938.02001953125,2024,2024,296,"Sum",27.6949996948242
"3",205,"Pearlwise",52392.87890625,0,487.309997558594,0,36.1599998474121,16.8099994659424,855.510009765625,2024,2024,297,"Sum",26.4849996566773
"3",206,"Pearlwise",52278.87890625,0,412.140014648438,0,35.4500007629395,20.0900001525879,1268.09997558594,2024,2024,298,"Sum",27.7700004577637
"3",207,"Pearlwise",52162.328125,0,447.690002441406,0,33.4099998474121,16.7000007629395,928.349975585938,2024,2024,299,"Sum",25.0550003051758
"3",208,"Pearlwise",52043.30859375,0,497.309997558594,0,32.0299987792969,12.6999998092651,592.219970703125,2024,2024,300,"Sum",22.364999294281
"3",209,"Pearlwise",51921.87109375,0,400.690002441406,0,28.5799999237061,14.4899997711182,882.460021972656,2024,2024,301,"Sum",21.5349998474122
"3",210,"Pearlwise",51798.08984375,0,456.859985351562,0,29.4599990844727,12.710000038147,680.099975585938,2024,2024,302,"Sum",21.0849995613098
"3",211,"Pearlwise",51672.01953125,0,438.209991455078,0,29.5300006866455,13.7299995422363,762.849975585938,2024,2024,303,"Sum",21.6300001144409
"3",212,"Pearlwise",51543.71875,0,418,0,29.9799995422363,14.9899997711182,868.190002441406,2024,2024,304,"Sum",22.4849996566772
"3",213,"Pearlwise",51413.26171875,0,494.450012207031,0,33.4199981689453,13.8500003814697,643.719970703125,2024,2024,305,"Sum",23.6349992752075
"3",214,"Pearlwise",51280.69921875,0,471.299987792969,0,36.8400001525879,18.2299995422363,850.049987792969,2024,2024,306,"Sum",27.5349998474121
"3",215,"Pearlwise",51146.1015625,0,479.929992675781,0,38.3699989318848,18.9400005340576,859.559997558594,2024,2024,307,"Sum",28.6549997329712
"3",216,"Pearlwise",51009.53125,2.32999992370605,305.190002441406,0,32.1199989318848,17.0100002288818,1124.18005371094,2024,2024,308,"Sum",24.5649995803833
"3",217,"Pearlwise",50871.0390625,0,473.329986572266,0,32.6300010681152,14.7200002670288,625.369995117188,2024,2024,309,"Sum",23.675000667572
"3",218,"Pearlwise",50730.69140625,0,467.130004882812,0,35.3899993896484,17.6000003814697,760.719970703125,2024,2024,310,"Sum",26.4949998855591
"3",219,"Pearlwise",50588.5390625,0,468.75,0,34.1399993896484,16.3999996185303,701.77001953125,2024,2024,311,"Sum",25.2699995040893
"3",220,"Pearlwise",50444.6484375,0,474.369995117188,0,32.189998626709,14.25,605.359985351562,2024,2024,312,"Sum",23.2199993133545
"3",221,"Pearlwise",50299.078125,0,468.140014648438,0,33.4599990844727,15.7399997711182,670.609985351562,2024,2024,313,"Sum",24.5999994277954
"3",222,"Pearlwise",50151.87890625,0,477.179992675781,0,33.7000007629395,15.3000001907349,650.840026855469,2024,2024,314,"Sum",24.5000004768372
"3",223,"Pearlwise",50003.109375,0,442.890014648438,0,31.7399997711182,15.6000003814697,664.099975585938,2024,2024,315,"Sum",23.670000076294
"3",224,"Pearlwise",49852.828125,0,472.059997558594,0,32.2700004577637,14.3400001525879,609.109985351562,2024,2024,316,"Sum",23.3050003051758
"3",225,"Pearlwise",49701.078125,0,431.670013427734,0,30.7299995422363,15.2399997711182,648.22998046875,2024,2024,317,"Sum",22.9849996566772
"3",226,"Pearlwise",49547.921875,0,397.149993896484,0,27.2999992370605,13.5699996948242,577.609985351562,2024,2024,318,"Sum",20.4349994659424
"3",227,"Pearlwise",49393.41015625,0,457.220001220703,0,28.1800003051758,11.1300001144409,486.649993896484,2024,2024,319,"Sum",19.6550002098083
"3",228,"Pearlwise",49237.58984375,0,410.910003662109,0,25,10.6400003433228,469.820007324219,2024,2024,320,"Sum",17.8200001716614
"3",229,"Pearlwise",49080.51171875,0,477.420013427734,0,28.1599998474121,9.67000007629395,438.329986572266,2024,2024,321,"Sum",18.914999961853
"3",230,"Pearlwise",48922.21875,0,465.100006103516,0,30.3299999237061,12.4399995803833,533.530029296875,2024,2024,322,"Sum",21.3849997520447
"3",231,"Pearlwise",48762.78125,0,486.220001220703,0,29.0400009155273,9.64000034332275,437.609985351562,2024,2024,323,"Sum",19.340000629425
"3",232,"Pearlwise",48602.21875,0,469.829986572266,0,29.3600006103516,11.0100002288818,482.519989013672,2024,2024,324,"Sum",20.1850004196167
"3",233,"Pearlwise",48440.6015625,0,441.75,0,27.9899997711182,11.3800001144409,495.380004882812,2024,2024,325,"Sum",19.6849999427795
"3",234,"Pearlwise",48277.9609375,0,436.899993896484,0,26.9599990844727,10.6899995803833,471.720001220703,2024,2024,326,"Sum",18.824999332428
"3",235,"Pearlwise",48114.328125,0,442.75,0,27.8700008392334,11.1800003051758,488.140014648438,2024,2024,327,"Sum",19.5250005722046
"3",236,"Pearlwise",47949.78125,0,271.209991455078,0,18.9799995422363,10.1300001144409,563.080017089844,2024,2024,328,"Sum",14.5549998283386
"3",237,"Pearlwise",47784.328125,4.55999994277954,154.160003662109,0,12.8100004196167,6.26000022888184,755.809997558594,2024,2024,329,"Sum",9.53500032424927
"3",238,"Pearlwise",47618.03125,0,404.399993896484,0,19.7800006866455,5.8600001335144,332.290008544922,2024,2024,330,"Sum",12.82000041008
"3",239,"Pearlwise",47450.921875,0,458.589996337891,0,25.5200004577637,8.05000019073486,390.049987792969,2024,2024,331,"Sum",16.7850003242493
"3",240,"Pearlwise",47283.05078125,0,470.959991455078,0,29.6599998474121,10.7200002670288,472.619995117188,2024,2024,332,"Sum",20.1900000572204
"3",241,"Pearlwise",47114.4296875,0,472.579986572266,0,23.7600002288818,4.92999982833862,310.059997558594,2024,2024,333,"Sum",14.3450000286102
"3",242,"Pearlwise",46945.12890625,0,476.799987792969,0,27.8999996185303,8.10999965667725,391.720001220703,2024,2024,334,"Sum",18.0049996376038
"3",243,"Pearlwise",46775.171875,0,479.160003662109,0,31.2099990844727,10.6499996185303,470.350006103516,2024,2024,335,"Sum",20.9299993515015
"3",244,"Pearlwise",46604.578125,0,467.630004882812,0,32.439998626709,12.4899997711182,535.650024414062,2024,2024,336,"Sum",22.4649991989136
"3",245,"Pearlwise",46433.41015625,0,443.690002441406,0,33.25,14.9799995422363,636.630004882812,2024,2024,337,"Sum",24.1149997711181
"3",246,"Pearlwise",46261.69140625,0,420.559997558594,0,30.2700004577637,13.6700000762939,581.690002441406,2024,2024,338,"Sum",21.9700002670288
"3",247,"Pearlwise",46089.44921875,0,433.730010986328,0,26.8799991607666,9.57999992370605,435.769989013672,2024,2024,339,"Sum",18.2299995422363
"3",248,"Pearlwise",45916.73046875,0,439.410003662109,0,28.8899993896484,10.8500003814697,477,2024,2024,340,"Sum",19.869999885559
"3",249,"Pearlwise",45743.55078125,0,431.649993896484,0,31.5799999237061,13.6899995803833,582.400024414062,2024,2024,341,"Sum",22.6349997520447
"3",250,"Pearlwise",45569.9609375,0,440.029998779297,0,33.1500015258789,14.2700004577637,606.260009765625,2024,2024,342,"Sum",23.7100009918213
"3",251,"Pearlwise",45395.98046875,0,400.869995117188,0,32.3199996948242,16.1100006103516,687.669982910156,2024,2024,343,"Sum",24.2150001525879
"3",252,"Pearlwise",45221.640625,0,399.130004882812,0,30.7199993133545,14.6899995803833,624.140014648438,2024,2024,344,"Sum",22.7049994468689
"3",253,"Pearlwise",45046.96875,0,420.600006103516,0,30.3400001525879,12.7399997711182,544.880004882812,2024,2024,345,"Sum",21.539999961853
